last update: Fri Apr 29 2016 22:10:05 GMT+0800 (HKT)

order	team	score	std
0	[1519]	870	100
1	[195]	810	91
2	[3130]	785	88
3	[1918]	770	86
4	[973]	765	85
5	[2834]	750	83
6	[1241]	740	81
7	[254]	733	80
8	[118]	714	77
9	[230]	711	77
10	[4001]	705	76
11	[2451]	705	76
12	[1024]	700	75
13	[3314]	697	75
14	[133]	691	74
15	[27]	688	74
16	[3539]	685	73
17	[148]	680	73
18	[4362]	680	73
19	[166]	676	72
20	[971]	675	72
21	[45]	670	71
22	[5172]	665	70
23	[610]	665	70
24	[987]	660	70
25	[3620]	660	70
26	[5895]	660	70
27	[67]	655	69
28	[3166]	655	69
29	[3419]	655	69
30	[4564]	650	68
31	[4003]	650	68
32	[708]	650	68
33	[2056]	650	68
34	[3357]	647	68
35	[2883]	645	68
36	[5907]	645	68
37	[225]	644	67
38	[16]	644	67
39	[1391]	640	67
40	[868]	640	67
41	[2122]	638	67
42	[3641]	633	66
43	[294]	631	66
44	[333]	630	65
45	[2035]	630	65
46	[4060]	630	65
47	[70]	627	65
48	[876]	626	65
49	[1310]	625	65
50	[122]	624	65
51	[3970]	624	65
52	[3538]	623	64
53	[1678]	620	64
54	[1836]	620	64
55	[1806]	620	64
56	[1011]	619	64
57	[2586]	617	63
58	[5813]	617	63
59	[172]	617	63
60	[2767]	615	63
61	[2137]	615	63
62	[1736]	611	63
63	[4587]	610	62
64	[2175]	610	62
65	[2471]	609	62
66	[20]	606	62
67	[5437]	605	62
68	[2996]	605	62
69	[1640]	605	62
70	[330]	604	62
71	[359]	602	61
72	[1323]	601	61
73	[5150]	599	61
74	[125]	599	61
75	[5401]	598	61
76	[1885]	598	61
77	[2052]	597	61
78	[842]	597	61
79	[910]	597	61
80	[2393]	595	60
81	[5891]	595	60
82	[2823]	595	60
83	[2637]	593	60
84	[4561]	593	60
85	[379]	592	60
86	[639]	592	60
87	[558]	592	60
88	[5663]	592	60
89	[48]	592	60
90	[2046]	591	60
91	[41]	590	60
92	[5546]	590	60
93	[1023]	589	59
94	[1690]	589	59
95	[1058]	588	59
96	[3476]	587	59
97	[548]	586	59
98	[3245]	586	59
99	[5114]	586	59
100	[4678]	586	59
101	[1501]	585	59
102	[1718]	585	59
103	[4103]	584	59
104	[1425]	584	59
105	[3663]	583	59
106	[4242]	583	59
107	[5406]	582	58
108	[2054]	582	58
109	[4256]	582	58
110	[1538]	582	58
111	[2485]	582	58
112	[5817]	582	58
113	[4967]	582	58
114	[1477]	582	58
115	[2614]	581	58
116	[834]	581	58
117	[1676]	581	58
118	[123]	580	58
119	[233]	580	58
120	[5803]	580	58
121	[3990]	579	58
122	[3600]	579	58
123	[1306]	578	58
124	[229]	578	58
125	[1114]	578	58
126	[4330]	577	58
127	[2439]	577	58
128	[2557]	577	58
129	[1731]	576	58
130	[2481]	576	58
131	[3937]	576	58
132	[2590]	575	57
133	[175]	575	57
134	[1318]	574	57
135	[4039]	574	57
136	[4613]	574	57
137	[3310]	572	57
