last update: Sat Apr 30 2016 23:32:23 GMT+0800 (HKT)

order	team	score	std
0	[973]	1015	100
1	[2451]	865	82
2	[254]	861	82
3	[1519]	851	80
4	[195]	848	80
5	[1718]	844	80
6	[2590]	828	78
7	[1918]	806	75
8	[1241]	806	75
9	[2122]	796	74
10	[330]	782	72
11	[217]	781	72
12	[1678]	780	72
13	[148]	778	72
14	[2052]	776	72
15	[5172]	766	70
16	[2481]	766	70
17	[694]	764	70
18	[230]	764	70
19	[2056]	752	69
20	[133]	749	68
21	[179]	748	68
22	[4678]	746	68
23	[3620]	743	68
24	[610]	742	68
25	[5460]	738	67
26	[1425]	733	66
27	[708]	732	66
28	[4564]	730	66
29	[2823]	730	66
30	[3683]	730	66
31	[3476]	729	66
32	[294]	728	66
33	[225]	727	66
34	[1690]	727	66
35	[67]	721	65
36	[1806]	718	65
37	[166]	715	64
38	[365]	714	64
39	[1731]	714	64
40	[341]	713	64
41	[1501]	711	64
42	[971]	707	63
43	[3546]	703	63
44	[5895]	700	63
45	[3641]	697	62
46	[876]	696	62
47	[3357]	696	62
48	[27]	696	62
49	[868]	696	62
50	[118]	695	62
51	[3538]	692	62
52	[525]	692	62
53	[85]	691	61
54	[1024]	686	61
55	[2013]	685	61
56	[33]	684	61
57	[1619]	682	60
58	[3005]	680	60
59	[364]	679	60
60	[987]	679	60
61	[5406]	678	60
62	[25]	677	60
63	[2557]	677	60
64	[16]	673	59
65	[1261]	669	59
66	[4334]	665	58
67	[1305]	663	58
68	[558]	661	58
69	[3618]	661	58
70	[2834]	659	58
71	[2137]	659	58
72	[1257]	658	58
73	[3015]	656	57
74	[5150]	654	57
75	[120]	654	57
76	[4003]	651	57
77	[1323]	650	57
78	[4001]	649	56
79	[1986]	648	56
80	[4028]	647	56
81	[639]	646	56
82	[4561]	643	56
83	[125]	643	56
84	[5803]	642	56
85	[2767]	636	55
86	[4103]	635	55
87	[494]	635	55
88	[333]	635	55
89	[175]	634	55
90	[360]	634	55
91	[4587]	632	54
92	[842]	631	54
93	[3937]	629	54
94	[3238]	628	54
95	[1089]	628	54
96	[1114]	628	54
97	[910]	626	54
98	[4967]	625	54
99	[2614]	623	53
100	[5546]	623	53
101	[4488]	622	53
102	[1736]	621	53
103	[3990]	620	53
104	[1418]	620	53
105	[346]	619	53
106	[359]	619	53
107	[2474]	619	53
108	[1640]	619	53
109	[4451]	619	53
110	[3314]	618	53
111	[319]	617	53
112	[2194]	617	53
113	[41]	616	53
114	[379]	615	52
115	[3481]	615	52
116	[1538]	615	52
117	[1885]	614	52
118	[2648]	614	52
119	[3284]	614	52
120	[2522]	613	52
121	[5813]	613	52
122	[1023]	613	52
123	[1197]	612	52
124	[5050]	610	52
125	[3663]	609	52
126	[4613]	608	52
127	[20]	608	52
128	[2637]	608	52
129	[2471]	606	51
130	[48]	606	51
131	[3130]	605	51
132	[3044]	604	51
133	[70]	602	51
134	[1756]	602	51
135	[2064]	602	51
136	[2485]	600	51
137	[176]	600	51
138	[3478]	599	51
139	[5448]	599	51
140	[503]	599	51
141	[4391]	599	51
142	[3339]	598	50
143	[122]	598	50
144	[5499]	597	50
145	[229]	596	50
146	[135]	596	50
147	[3309]	595	50
148	[3539]	594	50
149	[1058]	594	50
150	[2035]	593	50
151	[1011]	591	50
152	[303]	590	49
153	[1747]	589	49
154	[2054]	589	49
155	[5114]	589	49
156	[686]	588	49
157	[3360]	587	49
158	[177]	586	49
159	[573]	586	49
160	[548]	586	49
161	[1768]	585	49
162	[172]	584	49
163	[869]	582	49
164	[1137]	582	49
165	[5663]	581	48
166	[231]	580	48
167	[4039]	580	48
168	[2046]	579	48
169	[2438]	578	48
170	[5254]	578	48
171	[2067]	578	48
172	[1625]	577	48
173	[126]	577	48
174	[2502]	577	48
175	[1099]	576	48
176	[1684]	576	48
177	[2771]	575	48
178	[5437]	575	48
179	[329]	575	48
180	[78]	574	48
181	[228]	573	47
182	[4256]	573	47
183	[2439]	570	47
184	[1262]	570	47
185	[3419]	570	47
186	[4253]	570	47
187	[1712]	567	47
188	[3352]	567	47
189	[3574]	566	47
190	[1143]	566	47
191	[1983]	566	47
192	[4276]	565	46
193	[461]	564	46
194	[1987]	564	46
195	[1477]	564	46
196	[2783]	564	46
197	[1540]	563	46
198	[245]	563	46
199	[858]	562	46
200	[3534]	562	46
201	[2655]	561	46
202	[2393]	560	46
203	[5326]	560	46
204	[3042]	558	46
205	[207]	558	46
206	[3970]	558	46
207	[4469]	557	46
208	[1676]	557	46
209	[2147]	557	46
210	[1124]	556	45
211	[4362]	556	45
212	[5166]	556	45
213	[74]	556	45
214	[45]	555	45
215	[3536]	555	45
216	[1710]	555	45
217	[4085]	555	45
218	[4242]	555	45
219	[3847]	554	45
220	[3245]	553	45
221	[2403]	553	45
222	[3824]	552	45
223	[321]	552	45
224	[5618]	551	45
225	[1481]	551	45
226	[2881]	550	45
227	[4122]	549	45
228	[2996]	548	44
229	[5907]	548	44
230	[4264]	548	44
231	[1310]	547	44
232	[2586]	547	44
233	[57]	546	44
234	[2486]	546	44
235	[263]	546	44
236	[6153]	546	44
237	[904]	545	44
238	[5878]	545	44
239	[3310]	545	44
240	[3504]	545	44
241	[3098]	545	44
242	[4009]	545	44
243	[834]	545	44
244	[180]	544	44
245	[1391]	544	44
246	[2175]	543	44
247	[870]	543	44
248	[272]	543	44
249	[295]	543	44
250	[1250]	543	44
251	[1675]	542	44
252	[1086]	541	44
253	[1746]	541	44
254	[4468]	541	44
255	[3932]	540	44
256	[5801]	539	43
257	[1306]	539	43
258	[2338]	539	43
259	[4063]	538	43
260	[1318]	538	43
261	[384]	538	43
262	[3166]	538	43
263	[4550]	537	43
264	[4329]	537	43
265	[4384]	537	43
266	[1662]	537	43
267	[2883]	537	43
268	[5472]	536	43
269	[5048]	536	43
270	[6098]	536	43
271	[5167]	536	43
272	[2990]	535	43
273	[4241]	535	43
274	[191]	535	43
275	[6167]	535	43
276	[999]	535	43
277	[2974]	535	43
278	[3452]	534	43
279	[5914]	532	43
280	[1796]	531	42
281	[5933]	531	42
282	[2619]	531	42
283	[4131]	531	42
284	[6166]	530	42
285	[111]	530	42
286	[1153]	530	42
287	[4499]	529	42
288	[3604]	529	42
289	[1730]	527	42
290	[5832]	527	42
291	[123]	527	42
292	[4060]	527	42
293	[4920]	527	42
294	[1533]	527	42
295	[2987]	527	42
296	[401]	526	42
297	[4905]	526	42
298	[3234]	526	42
299	[2081]	526	42
300	[2445]	525	42
301	[2468]	525	42
302	[6086]	525	42
303	[5016]	525	42
304	[2337]	524	42
305	[6025]	524	42
306	[2846]	523	41
307	[1065]	523	41
308	[5199]	523	41
309	[4911]	521	41
310	[1836]	521	41
311	[5913]	520	41
312	[5518]	520	41
313	[193]	520	41
314	[5279]	519	41
315	[5818]	519	41
316	[4180]	518	41
317	[60]	518	41
318	[4525]	518	41
319	[3147]	518	41
320	[4290]	517	41
321	[5124]	516	41
322	[181]	516	41
323	[1258]	516	41
324	[2363]	516	41
325	[3770]	516	41
326	[3688]	515	41
327	[5842]	515	41
328	[5980]	515	41
329	[1559]	515	41
330	[3602]	515	41
331	[4183]	515	41
332	[2415]	515	41
333	[233]	514	40
334	[3128]	514	40
335	[6221]	514	40
336	[4377]	514	40
337	[5851]	514	40
338	[2383]	514	40
339	[5030]	513	40
340	[4330]	513	40
341	[6035]	512	40
342	[2733]	512	40
343	[107]	512	40
344	[423]	512	40
345	[4216]	512	40
346	[5039]	511	40
347	[1296]	511	40
348	[5098]	510	40
349	[6144]	509	40
350	[1529]	508	40
351	[5830]	507	40
352	[1511]	507	40
353	[4146]	507	40
354	[1775]	507	40
355	[5712]	507	40
356	[5404]	506	39
357	[5624]	506	39
358	[6171]	505	39
359	[68]	505	39
