last update: Fri Apr 29 2016 21:58:32 GMT+0800 (HKT)

order	team	score	std
0	frc-1519	870	100
1	frc-195	810	91
2	frc-3130	785	88
3	frc-1918	770	86
4	frc-973	765	85
5	frc-2834	750	83
6	frc-1241	740	81
7	frc-254	733	80
8	frc-118	712	77
9	frc-230	711	77
10	frc-2451	705	76
11	frc-4001	705	76
12	frc-1024	700	75
13	frc-3314	697	75
14	frc-133	691	74
15	frc-27	688	74
16	frc-3539	685	73
17	frc-148	680	73
18	frc-4362	680	73
19	frc-166	676	72
20	frc-45	670	71
21	frc-5172	665	70
22	frc-610	665	70
23	frc-3538	663	70
24	frc-5895	660	70
25	frc-3620	660	70
26	frc-987	660	70
27	frc-3166	655	69
28	frc-3419	655	69
29	frc-67	655	69
30	frc-708	650	68
31	frc-4003	650	68
32	frc-2056	650	68
33	frc-4564	650	68
34	frc-3357	647	68
35	frc-2883	645	68
36	frc-5907	645	68
37	frc-225	644	67
38	frc-16	644	67
39	frc-1391	640	67
40	frc-868	640	67
41	frc-2122	638	67
42	frc-1640	635	66
43	frc-971	631	66
44	frc-294	631	66
45	frc-333	630	65
46	frc-4060	630	65
47	frc-2035	630	65
48	frc-70	627	65
49	frc-876	626	65
50	frc-1310	625	65
51	frc-3970	624	65
52	frc-122	624	65
53	frc-1011	622	64
54	frc-1806	620	64
55	frc-1678	620	64
56	frc-1836	620	64
57	frc-5813	617	63
58	frc-2586	617	63
59	frc-172	617	63
60	frc-3641	615	63
61	frc-2137	615	63
62	frc-2767	615	63
63	frc-125	614	63
64	frc-2393	613	63
65	frc-1736	611	63
66	frc-4587	610	62
67	frc-2175	610	62
68	frc-2471	609	62
69	frc-20	606	62
70	frc-999	605	62
71	frc-5437	605	62
72	frc-330	604	62
73	frc-229	602	61
74	frc-359	602	61
75	frc-1323	601	61
76	frc-5150	599	61
77	frc-1885	598	61
78	frc-5401	598	61
79	frc-2052	597	61
80	frc-842	597	61
81	frc-910	597	61
82	frc-5891	595	60
83	frc-2823	595	60
84	frc-4561	593	60
85	frc-2637	593	60
86	frc-2996	593	60
87	frc-558	592	60
88	frc-639	592	60
89	frc-379	592	60
90	frc-5663	592	60
91	frc-48	592	60
92	frc-2046	591	60
93	frc-41	590	60
94	frc-5546	590	60
95	frc-1690	589	59
96	frc-1023	589	59
97	frc-1058	588	59
98	frc-3476	587	59
99	frc-548	586	59
100	frc-4678	586	59
101	frc-1501	585	59
102	frc-2054	585	59
103	frc-1718	585	59
104	frc-4103	584	59
105	frc-1425	584	59
106	frc-4242	583	59
107	frc-4256	582	58
108	frc-5406	582	58
109	frc-1538	582	58
110	frc-3234	582	58
111	frc-5817	582	58
112	frc-2485	582	58
113	frc-1477	582	58
114	frc-2614	581	58
115	frc-1676	581	58
116	frc-834	581	58
117	frc-123	580	58
118	frc-5803	580	58
119	frc-233	580	58
120	frc-4967	580	58
121	frc-858	579	58
122	frc-3600	579	58
123	frc-3990	579	58
124	frc-1114	578	58
125	frc-1306	578	58
126	frc-4330	577	58
127	frc-2557	577	58
128	frc-2439	577	58
129	frc-1731	576	58
130	frc-3937	576	58
131	frc-2481	576	58
132	frc-2590	575	57
133	frc-1318	574	57
134	frc-4039	574	57
135	frc-4613	574	57
136	frc-3238	572	57
137	frc-3310	572	57
138	frc-1747	571	57
139	frc-2341	571	57
140	frc-4469	570	57
141	frc-904	570	57
142	frc-228	570	57
143	frc-525	570	57
144	frc-3683	570	57
145	frc-2522	569	57
146	frc-245	569	57
147	frc-126	567	56
148	frc-2468	567	56
149	frc-6167	567	56
150	frc-1987	567	56
151	frc-4451	566	56
152	frc-5460	565	56
153	frc-5830	565	56
154	frc-5499	565	56
155	frc-1481	565	56
156	frc-295	565	56
157	frc-5114	564	56
158	frc-103	564	56
159	frc-5926	564	56
160	frc-5677	564	56
161	frc-1559	563	56
162	frc-4264	563	56
163	frc-3245	562	56
164	frc-4085	562	56
165	frc-2403	562	56
166	frc-3663	561	55
167	frc-694	560	55
168	frc-2147	560	55
169	frc-3309	560	55
170	frc-85	557	55
171	frc-33	556	55
172	frc-5914	556	55
173	frc-1540	556	55
174	frc-4026	556	55
175	frc-1746	556	55
176	frc-4391	556	55
177	frc-1099	555	55
