last update: Sat Apr 30 2016 05:54:56 GMT+0800 (HKT)

order	team	score	std
0	[973]	855	100
1	[67]	825	96
2	[2451]	785	90
3	[195]	754	85
4	[1519]	752	85
5	[254]	747	84
6	[230]	741	83
7	[27]	738	83
8	[3620]	737	83
9	[118]	734	82
10	[133]	729	81
11	[2823]	720	80
12	[5172]	714	79
13	[1241]	710	79
14	[148]	702	78
15	[971]	699	77
16	[179]	687	75
17	[225]	682	75
18	[1678]	682	75
19	[4003]	675	74
20	[16]	673	73
21	[166]	673	73
22	[1024]	670	73
23	[1690]	667	72
24	[1806]	666	72
25	[217]	663	72
26	[708]	662	72
27	[2056]	662	72
28	[610]	658	71
29	[3641]	657	71
30	[1425]	656	71
31	[294]	654	70
32	[1918]	651	70
33	[868]	650	70
34	[5546]	650	70
35	[360]	646	69
36	[1736]	645	69
37	[1731]	644	69
38	[33]	644	69
39	[4561]	643	69
40	[4678]	640	68
41	[359]	639	68
42	[694]	639	68
43	[48]	639	68
44	[2052]	637	68
45	[2767]	636	68
46	[2035]	635	68
47	[2122]	633	67
48	[4564]	632	67
49	[4334]	631	67
50	[1305]	627	67
51	[3314]	626	66
52	[330]	626	66
53	[3683]	625	66
54	[2485]	624	66
55	[558]	624	66
56	[3538]	624	66
57	[1418]	623	66
58	[2834]	623	66
59	[1501]	621	66
60	[5150]	620	65
61	[3238]	616	65
62	[1538]	615	65
63	[3663]	615	65
64	[1885]	614	65
65	[1323]	614	65
66	[1718]	613	64
67	[126]	613	64
68	[1114]	612	64
69	[2557]	611	64
70	[5895]	610	64
71	[4587]	610	64
72	[3044]	610	64
73	[876]	610	64
74	[2590]	609	64
75	[25]	609	64
76	[20]	608	64
77	[2637]	608	64
78	[1747]	607	64
79	[842]	607	64
80	[2471]	606	63
81	[3284]	606	63
82	[41]	606	63
83	[3476]	605	63
84	[4451]	605	63
85	[3130]	605	63
86	[2137]	603	63
87	[2481]	602	63
88	[4488]	602	63
89	[910]	600	63
90	[4391]	599	62
91	[5406]	598	62
92	[869]	597	62
93	[2013]	597	62
94	[5813]	597	62
95	[2438]	596	62
96	[229]	596	62
97	[3990]	596	62
98	[2614]	595	62
99	[3309]	595	62
100	[3618]	594	62
101	[172]	593	62
102	[5499]	593	62
103	[176]	591	61
104	[346]	591	61
105	[4001]	590	61
106	[5114]	590	61
107	[4613]	590	61
108	[2054]	589	61
109	[5460]	589	61
110	[1640]	589	61
111	[3360]	587	61
112	[125]	587	61
113	[122]	586	60
114	[573]	586	60
115	[548]	586	60
116	[177]	586	60
117	[4967]	585	60
118	[303]	584	60
119	[4103]	584	60
120	[3005]	582	60
121	[175]	582	60
122	[1619]	582	60
123	[1137]	582	60
124	[2996]	581	60
125	[494]	581	60
126	[231]	580	60
127	[1987]	579	59
128	[1261]	579	59
129	[5166]	577	59
130	[3937]	577	59
131	[1099]	576	59
132	[461]	576	59
133	[1477]	576	59
134	[686]	576	59
135	[4242]	576	59
136	[1058]	576	59
137	[319]	575	59
138	[2522]	575	59
139	[2771]	575	59
140	[5437]	575	59
141	[329]	575	59
142	[2147]	575	59
143	[365]	574	59
144	[4256]	573	59
145	[228]	573	59
146	[1712]	573	59
147	[3357]	572	58
148	[1011]	571	58
149	[2403]	571	58
150	[4085]	570	58
151	[4253]	570	58
152	[1306]	569	58
153	[85]	569	58
154	[4264]	569	58
155	[1768]	569	58
156	[1481]	569	58
157	[78]	568	58
158	[70]	568	58
159	[6025]	568	58
160	[3539]	566	58
161	[904]	566	58
162	[1143]	566	58
163	[987]	565	57
164	[2783]	564	57
165	[2175]	564	57
166	[2064]	564	57
167	[1684]	564	57
168	[45]	564	57
169	[639]	562	57
170	[858]	562	57
171	[2046]	561	57
172	[4028]	561	57
173	[3478]	561	57
174	[379]	561	57
175	[5326]	560	57
176	[2393]	560	57
177	[3970]	558	56
178	[3098]	557	56
179	[4469]	557	56
180	[245]	557	56
181	[1676]	557	56
182	[3310]	557	56
183	[5663]	557	56
184	[364]	557	56
185	[2648]	556	56
186	[1124]	556	56
187	[1023]	555	56
188	[5448]	555	56
189	[3339]	554	56
190	[3847]	554	56
191	[74]	554	56
192	[4362]	554	56
193	[3481]	553	56
194	[321]	552	56
195	[3536]	552	56
196	[2439]	552	56
197	[3504]	551	55
198	[5618]	551	55
199	[1089]	550	55
200	[4241]	550	55
201	[2881]	550	55
202	[2846]	550	55
203	[525]	550	55
204	[2067]	550	55
205	[2468]	549	55
206	[1710]	548	55
207	[123]	548	55
208	[3534]	548	55
209	[3245]	547	55
210	[263]	546	55
211	[57]	546	55
212	[1540]	546	55
213	[1257]	546	55
214	[5907]	546	55
215	[4525]	545	54
216	[834]	545	54
217	[5878]	545	54
218	[1391]	544	54
219	[5016]	543	54
220	[272]	543	54
221	[1986]	542	54
222	[1675]	542	54
223	[2474]	542	54
224	[3039]	542	54
225	[2655]	541	54
226	[5913]	541	54
227	[1746]	541	54
228	[4468]	541	54
229	[4384]	540	54
230	[180]	540	54
231	[1250]	539	54
232	[384]	538	53
233	[4063]	538	53
234	[1318]	538	53
235	[6153]	538	53
236	[4550]	537	53
237	[2883]	537	53
238	[3352]	537	53
239	[1262]	537	53
240	[3637]	536	53
241	[1983]	536	53
242	[5167]	536	53
243	[6167]	535	53
244	[191]	535	53
245	[503]	535	53
246	[5048]	534	53
247	[207]	534	53
248	[1511]	534	53
249	[3166]	534	53
250	[4330]	532	53
251	[3574]	532	53
252	[5914]	532	53
253	[5933]	531	52
254	[3932]	531	52
255	[5712]	531	52
256	[1796]	531	52
257	[4131]	531	52
258	[2194]	531	52
259	[2586]	531	52
260	[5254]	530	52
261	[111]	530	52
262	[3452]	530	52
263	[3604]	529	52
264	[4499]	529	52
265	[1310]	529	52
266	[5891]	528	52
267	[5832]	527	52
268	[4920]	527	52
269	[999]	527	52
270	[4039]	526	52
271	[3419]	526	52
272	[4377]	526	52
273	[1756]	526	52
274	[233]	526	52
275	[2081]	526	52
276	[4905]	526	52
277	[2486]	526	52
278	[3234]	526	52
279	[2502]	525	52
280	[2445]	525	52
281	[2990]	525	52
282	[6086]	525	52
283	[135]	524	51
284	[2337]	524	51
285	[3546]	524	51
286	[295]	523	51
287	[1065]	523	51
288	[401]	522	51
289	[6166]	521	51
290	[4216]	521	51
291	[5842]	521	51
292	[341]	521	51
293	[193]	520	51
294	[1126]	520	51
295	[5518]	520	51
296	[5279]	519	51
297	[870]	519	51
298	[2974]	519	51
299	[1764]	519	51
300	[1836]	519	51
301	[4180]	518	51
302	[5472]	518	51
303	[5450]	518	51
304	[3147]	518	51
305	[1533]	517	50
306	[4276]	517	50
307	[3770]	516	50
308	[1258]	516	50
309	[5124]	516	50
310	[1559]	515	50
311	[4122]	515	50
312	[1769]	515	50
313	[6144]	515	50
314	[5980]	515	50
315	[333]	515	50
316	[3602]	515	50
317	[3128]	514	50
318	[6171]	514	50
319	[5851]	514	50
320	[4519]	513	50
321	[5030]	513	50
322	[423]	512	50
323	[1296]	511	49
324	[4159]	511	49
325	[1625]	511	49
326	[1153]	510	49
327	[5854]	510	49
328	[6035]	510	49
329	[1086]	509	49
330	[4290]	509	49
331	[5039]	507	49
332	[5801]	507	49
333	[2619]	507	49
334	[5830]	507	49
335	[4183]	507	49
336	[1775]	507	49
337	[4146]	507	49
338	[5726]	507	49
339	[2987]	506	49
340	[3824]	506	49
341	[141]	506	49
342	[5624]	506	49
343	[2978]	506	49
344	[4911]	505	49
345	[4010]	504	48
346	[5872]	503	48
347	[5199]	503	48
348	[2980]	502	48
349	[1311]	502	48
350	[5818]	501	48
351	[597]	501	48
352	[5505]	500	48
353	[4534]	500	48
354	[2638]	500	48
355	[2634]	500	48
356	[5885]	499	48
357	[4405]	499	48
358	[4930]	499	48
359	[4646]	497	47
360	[3688]	497	47
361	[1339]	497	47
362	[6098]	496	47
363	[6221]	496	47
364	[5431]	496	47
365	[3397]	496	47
366	[5910]	496	47
367	[836]	496	47
368	[1723]	495	47
369	[1730]	495	47
370	[6012]	495	47
371	[812]	495	47
372	[5677]	495	47
373	[2642]	495	47
374	[1648]	494	47
375	[4060]	494	47
376	[279]	494	47
377	[4590]	494	47
378	[107]	494	47
379	[5811]	493	47
380	[4135]	493	47
381	[2415]	493	47
382	[103]	493	47
383	[5837]	493	47
384	[5098]	492	47
385	[2341]	492	47
386	[3853]	492	47
387	[4945]	492	47
388	[6193]	490	46
389	[60]	490	46
390	[1510]	490	46
391	[5686]	489	46
392	[5816]	489	46
393	[2526]	489	46
394	[1662]	489	46
395	[1701]	489	46
396	[5900]	489	46
397	[3324]	488	46
398	[181]	488	46
399	[3656]	488	46
400	[670]	487	46
401	[3490]	487	46
402	[5053]	487	46
403	[4188]	487	46
404	[68]	487	46
405	[3211]	487	46
406	[8]	486	46
407	[4508]	486	46
408	[4931]	486	46
409	[5926]	486	46
410	[5401]	486	46
411	[3506]	486	46
412	[3880]	486	46
413	[236]	486	46
414	[5804]	485	46
415	[1325]	485	46
416	[498]	485	46
417	[188]	484	46
418	[3042]	484	46
419	[746]	484	46
420	[2363]	484	46
421	[5996]	484	46
422	[120]	484	46
423	[1671]	484	46
424	[5439]	483	45
425	[6134]	483	45
426	[4009]	483	45
427	[6220]	483	45
428	[2761]	483	45
429	[3930]	483	45
430	[2935]	482	45
431	[4087]	482	45
432	[3230]	481	45
433	[5012]	481	45
434	[3019]	481	45
435	[1939]	480	45
436	[4547]	480	45
437	[5050]	480	45
438	[5817]	479	45
439	[1923]	479	45
440	[2338]	479	45
441	[3414]	479	45
442	[1389]	478	45
443	[4329]	478	45
444	[5839]	478	45
445	[4026]	478	45
446	[1208]	477	44
447	[3135]	477	44
448	[1902]	477	44
449	[3015]	476	44
450	[1732]	476	44
451	[5822]	476	44
452	[6219]	476	44
453	[5274]	475	44
454	[6075]	475	44
455	[3132]	474	44
456	[3260]	474	44
457	[422]	474	44
458	[2168]	474	44
459	[1209]	473	44
460	[4625]	473	44
461	[88]	473	44
462	[5924]	473	44
463	[5976]	472	44
464	[6032]	472	44
465	[5930]	472	44
466	[5803]	472	44
467	[190]	471	44
468	[2733]	470	43
469	[6175]	470	43
470	[4450]	469	43
471	[287]	469	43
472	[4910]	469	43
473	[540]	468	43
474	[339]	468	43
475	[4740]	468	43
476	[1218]	468	43
477	[932]	468	43
478	[5232]	467	43
479	[5834]	467	43
480	[66]	467	43
481	[3925]	466	43
482	[3102]	465	43
483	[4536]	465	43
484	[3158]	465	43
485	[1529]	464	43
