last update: Sat Apr 30 2016 05:44:44 GMT+0800 (HKT)

order	team	score	std
0	[973]	855	100
1	[67]	825	96
2	[2451]	785	90
3	[195]	754	85
4	[1519]	752	85
5	[230]	741	83
6	[254]	741	83
7	[27]	738	83
8	[3620]	737	83
9	[118]	734	82
10	[133]	729	81
11	[2823]	720	80
12	[5172]	711	79
13	[1241]	710	79
14	[148]	702	78
15	[971]	699	77
16	[16]	688	75
17	[179]	683	75
18	[225]	682	75
19	[4003]	675	74
20	[166]	673	73
21	[1024]	670	73
22	[2035]	668	73
23	[1690]	667	72
24	[1806]	666	72
25	[217]	663	72
26	[2056]	662	72
27	[708]	662	72
28	[610]	658	71
29	[3641]	657	71
30	[1425]	656	71
31	[1918]	651	70
32	[868]	650	70
33	[5546]	650	70
34	[294]	648	70
35	[360]	646	69
36	[1736]	645	69
37	[1731]	644	69
38	[33]	644	69
39	[4561]	643	69
40	[1678]	642	69
41	[4678]	640	68
42	[48]	639	68
43	[694]	639	68
44	[359]	639	68
45	[2052]	637	68
46	[2767]	636	68
47	[2122]	633	67
48	[4564]	632	67
49	[3314]	626	66
50	[3683]	625	66
51	[558]	624	66
52	[3538]	624	66
53	[2485]	624	66
54	[1418]	623	66
55	[2834]	623	66
56	[1501]	621	66
57	[5150]	620	65
58	[3238]	616	65
59	[330]	616	65
60	[3663]	615	65
61	[1538]	615	65
62	[1323]	614	65
63	[1885]	614	65
64	[126]	613	64
65	[1718]	613	64
66	[1114]	612	64
67	[1305]	611	64
68	[2557]	611	64
69	[5895]	610	64
70	[876]	610	64
71	[3044]	610	64
72	[2590]	609	64
73	[25]	609	64
74	[2637]	608	64
75	[20]	608	64
76	[842]	607	64
77	[1747]	607	64
78	[3284]	606	63
79	[41]	606	63
80	[2471]	606	63
81	[3130]	605	63
82	[3476]	605	63
83	[4587]	604	63
84	[2137]	603	63
85	[4488]	602	63
86	[2481]	602	63
87	[910]	600	63
88	[4391]	599	62
89	[5406]	598	62
90	[869]	597	62
91	[2013]	597	62
92	[5813]	597	62
93	[3990]	596	62
94	[2614]	595	62
95	[3309]	595	62
96	[3618]	594	62
97	[229]	594	62
98	[172]	593	62
99	[5499]	593	62
100	[346]	591	61
101	[176]	591	61
102	[5114]	590	61
103	[4001]	590	61
104	[4613]	590	61
105	[1640]	589	61
106	[5460]	589	61
107	[2054]	589	61
108	[3360]	587	61
109	[125]	587	61
110	[177]	586	60
111	[548]	586	60
112	[573]	586	60
113	[122]	586	60
114	[5907]	585	60
115	[4967]	585	60
116	[4334]	585	60
117	[303]	584	60
118	[4103]	584	60
119	[1137]	582	60
120	[175]	582	60
121	[1619]	582	60
122	[3005]	582	60
123	[494]	581	60
124	[2996]	581	60
125	[231]	580	60
126	[1987]	579	59
127	[1261]	579	59
128	[5166]	577	59
129	[3937]	577	59
130	[686]	576	59
131	[4242]	576	59
132	[1477]	576	59
133	[461]	576	59
134	[1058]	576	59
135	[1099]	576	59
136	[319]	575	59
137	[2522]	575	59
138	[5437]	575	59
139	[2771]	575	59
140	[2147]	575	59
141	[365]	574	59
142	[4256]	573	59
143	[4451]	573	59
144	[228]	573	59
145	[1712]	573	59
146	[3357]	572	58
147	[1011]	571	58
148	[2403]	571	58
149	[4253]	570	58
150	[85]	569	58
151	[4264]	569	58
152	[1306]	569	58
153	[1481]	569	58
154	[1768]	569	58
155	[1559]	569	58
156	[70]	568	58
157	[78]	568	58
158	[6025]	568	58
159	[1143]	566	58
160	[904]	566	58
161	[3539]	566	58
162	[3245]	565	57
163	[987]	565	57
164	[45]	564	57
165	[2175]	564	57
166	[2064]	564	57
167	[1684]	564	57
168	[2783]	564	57
169	[639]	562	57
170	[858]	562	57
171	[2046]	561	57
172	[379]	561	57
173	[4028]	561	57
174	[2445]	561	57
175	[3478]	561	57
176	[2393]	560	57
177	[5326]	560	57
178	[3970]	558	56
179	[245]	557	56
180	[3098]	557	56
181	[3310]	557	56
182	[5663]	557	56
183	[1676]	557	56
184	[329]	557	56
185	[4469]	557	56
186	[364]	557	56
187	[2648]	556	56
188	[1124]	556	56
189	[4085]	556	56
190	[5448]	555	56
191	[1023]	555	56
192	[4362]	554	56
193	[3339]	554	56
194	[3847]	554	56
195	[74]	554	56
196	[3481]	553	56
197	[321]	552	56
198	[2439]	552	56
199	[3536]	552	56
200	[5618]	551	55
201	[3504]	551	55
202	[2067]	550	55
203	[525]	550	55
204	[1089]	550	55
205	[4241]	550	55
206	[2846]	550	55
207	[2881]	550	55
208	[3534]	548	55
209	[1710]	548	55
210	[2468]	547	55
211	[57]	546	55
212	[263]	546	55
213	[1257]	546	55
214	[1540]	546	55
215	[834]	545	54
216	[4525]	545	54
217	[5878]	545	54
218	[1391]	544	54
219	[272]	543	54
220	[5016]	543	54
221	[3039]	542	54
222	[1675]	542	54
223	[2474]	542	54
224	[1986]	542	54
225	[1746]	541	54
226	[2655]	541	54
227	[4468]	541	54
228	[5913]	541	54
229	[4384]	540	54
230	[180]	540	54
231	[1250]	539	54
232	[384]	538	53
233	[4063]	538	53
234	[6153]	538	53
235	[1318]	538	53
236	[3352]	537	53
237	[1262]	537	53
238	[2883]	537	53
239	[4550]	537	53
240	[3637]	536	53
241	[5167]	536	53
242	[1983]	536	53
243	[191]	535	53
244	[503]	535	53
245	[6167]	535	53
246	[207]	534	53
247	[1511]	534	53
248	[5048]	534	53
249	[3574]	532	53
250	[5914]	532	53
251	[4330]	532	53
252	[2438]	532	53
253	[3932]	531	52
254	[1796]	531	52
255	[2194]	531	52
256	[5712]	531	52
257	[5933]	531	52
258	[2586]	531	52
259	[4131]	531	52
260	[3452]	530	52
261	[2337]	530	52
262	[5254]	530	52
263	[111]	530	52
264	[1310]	529	52
265	[4499]	529	52
266	[3604]	529	52
267	[5891]	528	52
268	[4920]	527	52
269	[999]	527	52
270	[5832]	527	52
271	[4039]	526	52
272	[2081]	526	52
273	[2486]	526	52
274	[4905]	526	52
275	[1756]	526	52
276	[3419]	526	52
277	[233]	526	52
278	[3166]	526	52
279	[3234]	526	52
280	[4377]	526	52
281	[2502]	525	52
282	[2990]	525	52
283	[6086]	525	52
284	[3546]	524	51
285	[135]	524	51
286	[295]	523	51
287	[1065]	523	51
288	[401]	522	51
289	[341]	521	51
290	[6166]	521	51
291	[4216]	521	51
292	[5842]	521	51
293	[5518]	520	51
294	[1126]	520	51
295	[193]	520	51
296	[1836]	519	51
297	[870]	519	51
298	[5279]	519	51
299	[2974]	519	51
300	[1764]	519	51
301	[5472]	518	51
302	[123]	518	51
303	[4180]	518	51
304	[3147]	518	51
305	[5450]	518	51
306	[4276]	517	50
307	[1533]	517	50
308	[3770]	516	50
309	[5124]	516	50
310	[1258]	516	50
311	[5980]	515	50
312	[333]	515	50
313	[4122]	515	50
314	[1769]	515	50
315	[3602]	515	50
316	[6144]	515	50
317	[6171]	514	50
318	[3128]	514	50
319	[5851]	514	50
320	[5030]	513	50
321	[4519]	513	50
322	[423]	512	50
323	[1296]	511	49
324	[4159]	511	49
325	[1625]	511	49
326	[6035]	510	49
327	[5854]	510	49
328	[4290]	509	49
329	[1086]	509	49
330	[2761]	507	49
331	[5926]	507	49
332	[4183]	507	49
333	[5039]	507	49
334	[4146]	507	49
335	[1775]	507	49
336	[5801]	507	49
337	[5830]	507	49
338	[5726]	507	49
339	[1153]	506	49
340	[3824]	506	49
341	[2978]	506	49
342	[5624]	506	49
343	[2987]	506	49
344	[141]	506	49
345	[4911]	505	49
346	[5996]	505	49
347	[4010]	504	48
348	[5199]	503	48
349	[5872]	503	48
350	[1311]	502	48
351	[4930]	502	48
352	[2980]	502	48
353	[597]	501	48
354	[5818]	501	48
355	[5505]	500	48
356	[4534]	500	48
357	[2638]	500	48
358	[2634]	500	48
359	[5885]	499	48
360	[4405]	499	48
361	[3688]	497	47
362	[2619]	497	47
363	[4646]	497	47
364	[1339]	497	47
365	[5910]	496	47
366	[836]	496	47
367	[3397]	496	47
368	[6098]	496	47
369	[6221]	496	47
370	[5677]	495	47
371	[2642]	495	47
372	[812]	495	47
373	[1723]	495	47
374	[1730]	495	47
375	[6012]	495	47
376	[4060]	494	47
377	[107]	494	47
378	[1648]	494	47
379	[279]	494	47
380	[4590]	494	47
381	[5811]	493	47
382	[103]	493	47
383	[5837]	493	47
384	[2415]	493	47
385	[4135]	493	47
386	[4945]	492	47
387	[3853]	492	47
388	[5098]	492	47
389	[2341]	492	47
390	[6193]	490	46
391	[1510]	490	46
392	[60]	490	46
393	[5816]	489	46
394	[1701]	489	46
395	[1662]	489	46
396	[5900]	489	46
397	[5686]	489	46
398	[3324]	488	46
399	[5431]	488	46
400	[181]	488	46
401	[3656]	488	46
402	[5053]	487	46
403	[3490]	487	46
404	[68]	487	46
405	[3211]	487	46
406	[4188]	487	46
407	[670]	487	46
408	[8]	486	46
409	[3880]	486	46
410	[5401]	486	46
411	[4508]	486	46
412	[236]	486	46
413	[3506]	486	46
414	[1325]	485	46
415	[2526]	485	46
416	[498]	485	46
417	[5804]	485	46
418	[120]	484	46
419	[746]	484	46
420	[3042]	484	46
421	[1671]	484	46
422	[2363]	484	46
423	[188]	484	46
424	[6134]	483	45
425	[4009]	483	45
426	[5439]	483	45
427	[6220]	483	45
428	[3930]	483	45
429	[2935]	482	45
430	[3230]	481	45
431	[5012]	481	45
432	[6075]	481	45
433	[3019]	481	45
434	[5050]	480	45
435	[1939]	480	45
436	[4547]	480	45
437	[2338]	479	45
438	[5817]	479	45
439	[3414]	479	45
440	[2405]	479	45
441	[1923]	479	45
442	[4329]	478	45
443	[5839]	478	45
444	[4026]	478	45
445	[1389]	478	45
446	[1208]	477	44
447	[3135]	477	44
448	[1902]	477	44
449	[5822]	476	44
450	[3015]	476	44
451	[1732]	476	44
452	[6219]	476	44
453	[5274]	475	44
454	[2168]	474	44
455	[422]	474	44
456	[3260]	474	44
457	[3132]	474	44
458	[2383]	473	44
459	[1209]	473	44
460	[4625]	473	44
461	[88]	473	44
462	[5924]	473	44
463	[5976]	472	44
464	[4087]	472	44
465	[6032]	472	44
466	[5930]	472	44
467	[5803]	472	44
468	[190]	471	44
469	[6175]	470	43
470	[2733]	470	43
471	[4931]	470	43
472	[4910]	469	43
473	[287]	469	43
474	[4450]	469	43
475	[339]	468	43
476	[540]	468	43
477	[4740]	468	43
478	[1218]	468	43
479	[932]	468	43
480	[66]	467	43
481	[5232]	467	43
482	[5834]	467	43
483	[3925]	466	43
484	[4536]	465	43
485	[3158]	465	43
